댓글	가성비	청결	맛	분위기	친절
Good	0	0	0	0	0
외국 사람 많음이 밈에 듦 근처살면 외국인 친구 많이 사귈수 있을텐데 안타깝다	0	0	0	0	0
조용하고 한적해서 좋아요!!	0	0	0	0	0
좋아요	0	0	0	0	0
콜드브루망나여	0	0	0	0	0
스타벅스 좋지요! 간만에 당충전!!!	0	0	0	0	0
아메리카노 맛나요	0	0	0	0	0
친절해요.	0	0	0	0	0
친절하시구 좋아용	0	0	0	0	0
사람많아요	0	0	0	0	0
친절하고 좋음	0	0	0	0	0
최고 편해요	0	0	0	0	0
좋아요!	0	0	4	0	0
좋아요~	0	0	2	0	0
감사합니다	0	0	0	0	0
조용하고 좋았어요	0	0	0	0	0
빼빼로데이 한정 누가틴 구매 하려다가 마들렌 비주얼에 홀려 마들렌 세트 구매했어요ㅎ  박스만 고르면 직원분께서 제품 수량과 메뉴 추천해주시는데 쉽고 빠르게 고를수 있어서 좋았네요. 버터향 가득하고 단 위주로 구매하지 않아 맛있게 잘 먹었습니다 :)	0	1	1	0	1
스윗포테이토 마들렌이랑 흑임자 마들렌 샀는데 흑임자가 엄청 맛있어요.  스윗포테이토는 레몬글라세가 뭍어있어서 그런가 안어울리는 느낌이에요 ㅜㅜ  흑임자는 찐하고 크럼블도 굿	0	0	1	0	0
마들렌으로 유명해서 소금초코 마들렌, 스위트 포테이토 마들렌 주문하고 너무 좋아하는 휘낭시에도 같이 주문했어요.  근데 마들렌보다 휘낭시에가 더 맛있어요❤️  휘낭시에 먹고 눈 번쩍..! 또 먹고싶어요..	0	0	0	0	0
오호 소금초코라	0	0	0	0	0
가격은 정말 사악하지만 그래도 좋은 품질과 맛으로 승부하여 고마운 사람들에게 선물하고 싶을 때 방문하는 곳.	0	0	1	0	0
가격은 착하지않지만 휘낭시에 버터맛 찐해욥 🥐	0	0	0	0	0
비싸지만 맛나요	0	0	0	0	0
덕분에 좋은 선물했습니다.  감사합니다💕🎀	0	1	0	0	1
방금 갓나온 휘낭시에 데려옴! 마시쒀 쿠키는 그로서리스터프팝업ㅎ	0	0	0	0	0
사브레 버터향 가득 맛있어요	0	0	0	0	0
친절하고 종류가 다양해요!	0	0	0	0	1
휘낭시에 진짜 맛있는편	0	0	0	0	0
인생 휘낭시에 ~	0	0	0	0	0
비싼데 맛있어여	0	0	0	0	1
친절하세요! 빵도 맛있어요 :)	0	0	0	0	1
대체로 달지만 괜찮은 편입니다	0	0	0	0	0
마들렌글라쎄와 휘낭시에 도전! 	0	0	0	1	0
메종엠오 휘낭시에가 젤 맛있어용 >,<	0	0	0	0	0
소금초코맛있어용	0	0	1	0	0
포장비가 비싸요 ㅠ	0	0	0	0	0
메종엠오 마들렌 좋아요	0	0	0	0	0
마들렌 사러 들렀어요	0	0	0	0	0
마들렌 맛있어요오ㅜㅜㅜ	0	0	0	0	0
마들렌 등 구움과자 유명해서 먹어보았는데 그냥 소소~ 그래도 쿠키는 맛있더라구요.	0	1	0	0	0
맛있어요!	0	0	0	0	0
마들렌 맛집 :) 따뜻한 커피랑 넘 어울려요 테카 해서 집 와서 묵었는데 며칠 지나도 맛남 ㅎㅎ	0	0	1	0	0
신세계 디저트쿠폰이 나와 자주애용하게된다	0	0	0	0	0
예전에는 맛있고 친절했는데 이제는 맛있기만 해요🥺 이제는 멀어도 본점가서 구매해야 겠어요!	0	0	0	0	0
앞에서 오래 고르고 있었더니 볼펜을 계속 딸깍거리면서 눈치줘서 불쾌했습니다. 인사는 안 하셔도 손님을 쫓아낼 필요는 없지 않나요.	0	0	0	0	0
좋아요	0	0	0	0	0
마들렌이 맛있어요 :))	0	0	0	0	0
휘낭시에 꾸르맛이예요	0	0	0	0	0
마들렌 가격대비 쏘쏘	0	0	0	0	0
앙휘낭시에 마들렌몽블랑 맛있어요	0	0	0	0	0
휘낭시에 정말 맛있어요	0	0	1	0	1
마시쩌요	0	0	0	0	0
좋아요	0	0	0	0	0
마들렌 맛있어요 직원분들 친절하심  미니마들렌 진짜 순삭 ㅜㅜ	0	0	0	0	1
친절하시고 예쁘게 포장해주셨어요~ 감사합니당	0	0	0	0	1
소금초코마들렌 맛있어요	0	0	0	0	0
맛있어요 	0	0	0	0	0
존맛탱	0	0	0	0	0
의외로 소금초코가 제일 덜 단 느낌 살짝 산미가 느껴지는 다크초콜릿이라 맛있었어요  몽블랑 마들렌은 유자맛이 더 강해요 	0	0	1	0	1
느므 맛잇어여🧡💚🤎	0	0	1	0	0
존맛탱	0	0	0	0	0
좋아요 	0	0	0	0	0
친절하심  빵 맛나요	0	0	0	0	1
맛있어요 ㅎㅎ선물용으로도 좋습니다!	0	0	0	0	0
휘낭시에가 맛있습니다	1	0	0	0	1
너무 좋아요	0	0	1	0	1
오늘도소급초코마들렌 픽업합니다	0	0	1	0	1
밀푀유 맛있어요	0	0	1	0	0
마즐렌너무맛있어요 소금초코는 초코랑 짭짤한소금이랑 잘어울려요!	0	0	1	0	0
소금초코마들렌 특이하고 맛있어요	0	0	0	0	0
좋아요	0	0	1	0	0
휘낭시에 굿.	0	0	0	0	0
마들렌 좋아하는데 여기 넘 맛나요	0	0	0	0	0
맛있어요	0	0	0	0	0
인생마들렌	0	0	0	0	0
맛있어요	0	0	0	0	0
좋아요 	0	0	0	0	0
편안한 인테리어와 은은하게 풍기는 상큼한 레몬향🍋 음료가 참 맛있었어요! 💟퍼플베리밀크티→로즈힙+히비스커스 우린 차로 만든 밀크티 🍋레몬얼그레이→달디단레몬에이드가아니라 은은한 얼그레이맛과 상콤달콤한 레몬맛의 조화	0	0	3	2	0
두번째 방문한 카페 티랑 스콘이 맛있어요 카페인이 필요해서 아아를 마셨지만 음료 맛있습니다	0	0	1	0	0
고터에 이런 곳이...? 북적대는 곳을 뒤로 하고 여유롭게 시그니처 레몬티 한잔하기 좋아요 🫶 많이 달달한 편이라서 물 조금 부어서 마시는 걸 추천해요! 가격도 저렴한 편 :) 	1	1	1	1	0
분위기는 좋은데 티는 너무 양을 조금 넣어 주셔서 티백보다 못한 맛;이라 실망했어요 제대로 준비해주심 좋은 공간에서 맛까지 즐길 수 있을 것 같아요	0	1	0	3	0
고터에서 앉을곳 걱정없이 찾아가는 곳입니다. 공간이 넓어요. 커피너무 많이 마신날… 레몬티 마시러 가시면 좋을거 같아요!	0	0	2	2	0
분위기좋고 음료 맛나요.	0	1	2	1	1
차 종류가 다양해서 좋습니다	0	0	2	0	1
분위기도 좋고 맛있네요	0	1	1	0	0
캐쥬얼하게 가기편한 티까페 매장에 들어가자마자 진한 티향이 가득하구 여러 브랜드의 티를 저렴한 가격에 먹을수있다는 장점이! 사람들도 많지않아 조용히 즐기기좋아요. 단점은 9시에 문을 닫아서 퇴근후가면 좀 짧게있어야한다는점이쥬	0	1	1	0	0
커피가 너무 맛있어요~	0	1	1	0	0
새로 오픈한곳 같은데 차랑 케잌이 너무 맛있어요	0	0	2	0	0
맛있는 음료, 커피는 무난, 가격 사악, 친절함, 분위기 좋음	0	0	0	0	0
강남  터미널에 있지만  복잡하지 않고 조용해서  좋아요	0	0	0	1	0
너무 맛있는 디저트가게를 찾아서 좋았어요^^	0	0	2	1	0
레몬베이스의 음료가 많아요 쇼룸같아서 이뻐요	0	0	2	3	0
아이스레몬 너무 달아서 물타서먹음요	0	0	0	1	0
고터에서 가장 마음에 드는 카페!	0	0	3	2	0
음료 가격은 있는데 카페가 예뻐요	0	0	0	2	0
분위기가 너무 좋아요,, 파란색티 마시다가 레몬청을 넣었더니 보라색으로 변하네요 신기신기	0	0	2	1	0
대화하기에 좋고 매장이 큰편이라 좋아요 밀크티궁금했는데 디저트랑 먹으려고 커피시켰어요 녹차크레이프 맛있어요! 다음엔 밀크티마시러 가보려구요	0	1	1	3	0
차를 전문적으로 마실수 있는 곳 레몬티 맛있어요!!	0	0	2	2	0
친구들과 모임하기 좋아용^^	0	0	0	1	0
여기 주중주말 자주 오는 곳인데 일요일에 카운터보는 남자분 너무 불친절해서 불쾌했어요..	0	1	1	1	0
상큼하니 맛있고 직원분이 친절하세요	0	0	1	0	0
시원하고 버스기다릴 때 오기 좋아요~~ 쪼만한 디저트 안시켰는데 주시네요 ㅎㅅㅎ	0	0	1	0	0
카페모카가  너무  달아서  종이컵에  반을  덜고  물을  엄청  탔는데두  달아서  거의  못먹었어요.   레몬티는  맛있던데...  후회 했습니다~	0	1	0	2	1
터미널에서  버스시간이 너무 많이남이서 장소를 찾던중 카페에 들어갔는데 편안한 자리와  의자가 너무 편해서 맛있는 차와 편히 쉬고 올수 있었읍니다^^	0	0	2	3	0
친절하고 맛있어요	0	0	2	0	0
티는 원래도 안 좋아하지만 여기도 역시 인테리어 구석구석 예쁘고 바로 런던 뽐뿌 온다	0	0	0	1	0
편해요	0	0	1	1	0
장소도 넓어서 쾌적하고 레몬티도 맛있어요!	0	0	2	3	0
한적하고 분위기좋아요	0	0	0	1	0
맛있어요 	0	0	2	0	0
친절하시고 음료도 맛있어요	0	0	2	0	0
레몬음료 맛있어요^_^	0	0	1	2	0
힐링스팟	0	1	3	1	0
밀크티갸또 최고에요!!! 강아지 가방에 넣어서 데리고올 수 있어요!	0	0	3	1	1
👍👍👍	0	0	1	0	0
좋아요	0	0	2	0	0
우연히간카페인데 만족쓰^^	0	0	3	2	0
좋아요~	0	0	1	0	0
맛잇어요	0	0	1	0	0
좋아요 	0	0	1	0	0
인스타맛집	0	0	0	0	0
편하게 쉴수있네요	0	1	1	1	1
레몬레몬해여 피칸파이 짱맛있음	0	0	1	0	0
맛있어요	0	1	2	1	1
친절해요 	0	0	3	0	0
좋아요	0	0	3	0	0
레몬티 맛있어요	0	0	2	1	0
레모네이드가 메인인게 신기해요	0	1	0	1	0
분위기 좋고 맛있어요 :)	0	1	2	2	0
친절하고 맛있어용	0	1	3	0	1
레몬케이크 상큼하고 맛있네요^^	0	0	1	0	1
인테리어가 예뻐요	0	1	1	2	0
좋아요 	0	0	1	0	0
친절하고 공간이 예뻐요	0	1	0	2	1
티 맛 좋았어요!	0	0	1	0	0
Good	0	0	0	0	1
굿굿~	0	0	2	0	0
최애카페..	1	0	2	1	0
미인빵 엄청 기대했는데 기대 이상으로 제일 맛있었어요...! 다음엔 다른 빵도 사먹어보고 싶네요	0	0	1	0	1
#주님이먹여살려주시는인생 #고속터미널케이크  [너무 귀여운 케이크가 있는 곳 🎂]  선물로 구매했는데 주는 제가 더 마음에 들었어요.. 귀염뽀짝. 직원분들도 친절하셔서 더 좋았습니다	0	1	0	0	1
신세계 대표 베이커리백화점!! 빵도 맛있고 직원분들도 친절하셔요🤗💕	0	0	1	0	1
빵도 맛있고 직원분들도 넘 친절하셔요!  바게트 라미장종류도 다양해요🤗💕	0	0	1	0	0
담백하고 달지않은 빵들이 많아 식사대용 으로 좋아요,	0	0	0	0	1
7시이후 할인할때가면 더 저렴하게 구매할수 있어 좋아요 ~ 빵 재고에 따라 안하는 날도 있더라구요 오늘 토욜인데 20%할인해서 좋았어요!! 모카빵 굿!!	0	0	0	0	0
휘낭시에가 가격이 많이 비싸지 않고 맛이 좋아서 종종 사먹어요. 흑임자 휘낭시에가 새로 나왔네요~	1	0	1	0	1
맛있어서 여기서 꼭 빵사가요	0	1	1	0	0
어니언 크림치즈빵 진짜 맛있어요!!	0	0	1	0	0
좋아요 옥수수 스콘 맛있어요	0	0	0	0	0
베이글도 괜찮은데 식빵도 굿	0	0	0	0	0
미인빵 맛있네요	0	0	0	0	0
맛난 빵 한가득 사갑니다^^	1	1	1	0	1
이벤트로 굿 맛도 굿굿 	0	0	1	0	0
잔뜩 사왓어요..맛있어요	0	1	0	0	1
뺑오쇼콜라 버터풍미가 그득하진않지만 갠츈함	0	0	0	0	0
선물하기에도 딱 좋은 더 메나쥬리 휘낭시에! 겉은 바삭하고 속은 쫀덕하다 ✮  🎀  𝒿𝓂𝓉  🎀  ✮ 자꾸 생각나는 맛이라 강남신세계오면 꼭 사가고 메나쥬리가려고 신세계를 방문하기도 한다 진득한 초코맛을 느끼고 싶다면 쇼콜라 휘낭시에 덜 달달한 초코맛을 느끼고 싶다면 초코팁 휘낭시에  극강의 단짠단짠을 느끼고 싶다면 솔티드버터 휘낭시에 과일의 은은한 달콤함과 무화과의 식감, 녹진한 크림치즈를 느끼고 싶다면 무화과크림치즈 휘낭시에를 추천한다	0	0	1	0	0
빵종류 엄청 다양하고 가격도 괜찮아요!	0	0	1	0	0
피자바게트 오래간만에 먹었는데 예전보다 맛이 없어졌어요	0	0	0	0	0
블랙 올리브포카 치아바타, 러스티카 성분 보니깐 비건이더라구요! 신세계 백화점 식품관에서 비건 빵 만나서 행복했어요💚	0	0	1	0	1
휘낭시에 종류별로 다 맛있어용 선물용으로 좋아요	0	0	1	0	0
기본에 충실한 빵 맛! 직원분들도 정말 친절하십니다.	0	0	0	0	1
성모 병원 갔다가 마감 세일 시간에 가서 20%할인 구매해서 좋았네요	0	0	0	0	0
옥수수빵? 콘브레드 맛있어요	0	0	1	0	0
맛있고 친절해요 	0	0	0	0	0
빵이 큼직하고 실해요	1	0	0	0	0
존맛탱구리 피자빵...😻	0	0	0	0	0
종류가 다양하고 맛있어요 	0	0	1	0	0
강남점이 제일 맛있는거 같아요 피자바게트 탕종앙금빵 맛있어요	0	0	0	0	1
빵이 맛있어요~^^	0	0	0	0	0
맛있는 빵집에서 기본빵은 어디서 사오는건지요??꽈배기 먹다 놀란건.. 무슨 빠리바게트는 고사하고, 자양동 시장에서 파는 꽈배기보다 못한 이 맛. 실화입니까?? 에그타르트도.. 에그그그...ㅡㅡ 모카빵은 여전히 맛있어서 그나마 다행.	0	1	0	0	0
평범해요.	0	0	0	0	0
신세계 빵집!! 소세지빵, 마카다미아빵, 밤식빵등등 가격은 당근 좀 부담인데 세일리지나 쿠폰행사 이용하면 이용할 만 함	0	0	1	0	1
신세계 베이커리는 매나주리!! 가격은 쎈편이나 마감세일이나  디저트 쿠폰 이용해서 자주 이용!!	0	0	1	0	1
빵들이 맛있어서 한번씩 사먹어요~	0	0	0	0	1
견과류가 많고 달지 않아 맛있었어요	0	1	0	0	0
입맛에 맞는 빵이 있어서 자주 이용	0	0	1	0	0
맛있는 빵 사는곳	0	1	0	0	1
Good	0	0	0	0	0
피자바게트 맛있어요	0	0	0	0	0
좋아요좋아요좋아요좋아요	0	0	0	0	0
여기 모카빵 옥수수스콘은 찐이에요 진쨔 맛있어요	0	0	0	0	0
클래식 콘브래드 가격 그만 올리세요 4개입 8900원 너무해요	0	0	0	0	0
:-)	0	0	0	0	0
피자바게트 맛있어요 	0	1	0	0	0
엄마가 여기 피자바게트 좋아하세요 	0	0	0	0	0
모카빵 맛있어요!	0	0	0	0	0
빵 역시맛나요	0	0	0	0	0
빵맛집	0	0	0	0	0
뭔가 아쉬운 맛이네요.	0	0	0	0	1
어니언크림치즈 맛있어요 또먹고싶네요😏	0	1	0	0	1
무난하게 먹기 좋아요	0	1	0	0	0
좋아요	0	0	1	0	0
빵이 맛있어요	0	0	0	0	0
빵이 맛있어요~	0	0	0	0	0
피자바게트 맛있어요	1	0	0	0	0
빵 맛있어요	0	0	0	0	0
갈릭 크림 빵 맛있어요	0	0	0	0	0
피자바게뜨빵 포함 빵이 맛있어요~~~	0	0	0	0	0
항상 빵 맛있었는데...처음 산 찹쌀도너츠 맛이 대실패ㅜ 	0	0	0	0	1
빵이 맛있어요	0	0	0	0	1
맛있어요	0	0	0	0	0
좋아요 	0	0	0	0	0
Good 	0	0	0	0	0
콘브레드 맛있어요 또먹고싶은맛	1	0	0	0	1
빵 맛나요	0	0	0	0	0
좋아요	0	0	0	0	0
터미널에서 급하게 샀지만 만족해요	0	0	0	0	0
👍 굿	0	0	0	0	1
빵 맛있어서 또 갈듯 합니다.  큐브미라클ㅡ크루아상 같은 맛, 결대로 찢어먹기 좋아요. 올리브 치아바타도 맛있었어요.	0	0	0	0	0
청포도 데니쉬 맛있어요~	0	0	0	0	0
맛은있는데 비싸요	0	0	0	0	0
롱 소세지 치즈 데니쉬, 미인빵 맛집 :)	0	0	1	0	0
빵이 맛있어요	0	0	0	0	0
매장이 깔끔하고 직원분도 친절하셔서 만족합니다.	0	1	1	0	1
빵 맛나요	0	0	0	0	0
흔한 체인빵집에 없는 빵 종류있어서 좋아요!	0	0	1	1	0
좋아요	0	0	0	0	0
빵 종류가 매우 다양합니다. 직원분들 모두 친절하시구요:)	0	1	0	0	1
맛있어요 	0	0	0	0	0
피자바게트 젤 맛있어요	0	0	1	0	0
피자바게트 맛있어요	0	0	0	0	0
미인빵 맛있어요! 	0	0	0	0	0
식빵 반만 팔아서 넘 좋아요 ㅎㅎ	0	0	0	0	0
다른 베이커리에 비해 독특한 피낭시에가 있어요	0	0	0	0	0
비싸요ㅜㅜ	0	0	0	0	0
진짜 미인빵은 메나쥬리 메인빵! 다른 빵도 너무 맛있네여	0	0	0	0	0
맛있어요	0	0	0	0	0
미라클파이 추천합니다	0	0	0	0	0
믿고 먹는 메나쥬리. 손님도 많고 계산줄도 복잡한데 직원분들이 항상 친절하심.	0	0	0	0	1
맛있어요 	0	0	0	0	1
메나쥬리피자바게트 맛있어요	0	0	0	0	0
직원분께서 넘 친절하세요	0	0	0	0	1
빵 맛있어요	0	0	0	4	0
아기가 좋아하는 컵케이크	0	0	0	0	0
좋아요 	0	0	0	0	0
맛있어요 	0	1	0	0	0
콘브레드 맛있어요!	0	0	0	0	0
맛있어요 	0	0	0	0	0
빵 맛나요	0	0	0	0	0
진ㅁ자 소금빵 존맛 세개에4000원 가성비 뭡니까 그리고 뺑오쇼콜라 그렇게 무식하게 큰데 3900원이러뇨??? 빵냄새가 쇼핑백 뚫고 마스크 뚫어서 매우 곤란했습니다. 앞으로 신세계 가면 무조건 들릴듯	1	0	1	0	1
가격도 괜찮고 맛잇네요	1	0	0	0	0
맛있어요	0	0	0	0	0
잠봉뵈르 크라상 샌드위치 JMT	0	0	0	0	0
맛있어요 	0	0	0	0	0
베이글굿	0	0	0	0	0
맛있어요 !	0	0	1	0	0
엄마 생일케이크 사서 맛나게 먹었어요:) 다만 딸기가 좀 더 많았다면 좋았을텐데 그게 좀 아쉬워요!	0	0	1	0	0
콘브레드랑 어니언크림치즈 둘 다 너무 맛있어요,,,,, 콘브레드 계속 먹히는 담백한 맛이고 어니언크림치즈는 쫀득한 빵피에 안에는 부드러운 어니언 크림치즈가 가득 들어있어요,, 강추👍	0	0	0	0	0
피칸파이 사러 2월 5일 저녁 6시 20분쯤 신세계 강남점 방문. 집 와서 먹어보니 파이는 역시 맛있음. 그런데 더 메나쥬리 케이크 담당 직원에게 "호두 파이 있냐"고 물어보니 얼굴 찡그리면서 "그런 거 없다"고 함. 다시 가서 "피칸 파이 달라"고 하니까 그것조차도 말길을 여러 차례 못 알아듣는 와중에 미간에 주름 팍 지으면서 짜증내는 톤으로 "뭐라고요?" 되물음. 내 돈 주고 사먹으면서 이런 불친절함을 맛보다니 기분 더러움. 백화점 입점 매장 직원이 이따위로 대응하니 다신 안 가고 싶음.	0	1	0	0	0
맛나네요	0	0	0	0	0
좋아요 😄	0	0	0	0	0
피자빵 굿	0	0	0	0	0
콘브레드 생각보다는 쏘쏘	0	0	0	0	0
바게트 맛있어용	0	0	0	0	0
휘낭시에 맛있었어요.	0	1	0	0	1
맛있어요	0	0	0	0	0
선물했어요	0	0	1	0	1
맛있어요 저는 여기 휘낭시에 좋아요	0	1	0	0	1
식빵 굳	0	0	0	0	0
크로와상잠봉뵈르 맛있어요!!	0	0	0	0	0
존맛턍	0	0	0	0	0
미라클 64결파이  클래식 콘브레드	0	0	0	0	0
너무 맛있어요	0	0	0	0	1
마감세일에 쿠폰하면 개꿀	0	0	0	0	0
맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
맛있음	0	0	0	0	0
피자바게트 토핑 정말 많아요	0	0	0	0	0
맨날 지나가기만 했었는데 이제야 사먹었네요. 치즈바게트에 치즈 한가득이라 너무 맛있어요!!	1	0	0	0	0
콘브레드 맛있다~! 넘 친절하심😀	0	0	0	0	1
친절하세요	0	0	0	0	1
맛좋음	0	0	0	0	0
빵 맛있어요 휘낭시에 맛있음 데니쉬는 비추	0	0	0	0	1
맛있다	0	0	0	0	0
맛있어요~	1	0	1	0	0
선물로 피칸파이 받고 맛있어서 저도 다른분께 선물용으로 구매했습니다	0	1	0	0	1
좋아요	0	0	0	0	0
맛있어요 조아요	0	0	0	0	0
좋아요	0	0	0	0	0
맛있어요	0	0	0	0	0
맛있어요 	0	0	0	0	1
좋습니다	0	0	0	0	0
집가기전에 휘낭시에 사서 갔어요! 맛있다고 하네요:D	0	0	0	0	0
미인빵 사려고 왔어요 맛있어요	0	0	0	0	0
선물했는데 엄청좋아하네요.	0	0	0	0	1
좋아요	0	0	0	0	1
좋아요	0	0	0	0	1
맛있어요	0	0	0	0	0
맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
좋아요	0	0	0	0	0
기대에 못미침.	0	0	0	0	0
마카롱 넘 맛있어요 포장도 고급지네요	0	0	1	0	0
맛있어요	0	0	0	0	1
미인빵 너무 맛있음 ㅠ	0	0	0	0	0
맛집이라 사봣어요	0	1	0	0	1
좋아요	0	0	0	0	0
맛있어요 !	0	1	0	0	1
굿이에요	0	0	0	0	0
빵 맛있어요^^	0	1	0	0	1
맛있어요	0	0	1	0	1
맛있습니다 실패없는 집이라서 편하게 먹어요	0	0	0	0	0
맛있어요	0	0	1	0	1
좋아요	0	0	0	0	0
맛있어요	0	0	0	0	0
넘 맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
좋아요	0	0	1	0	0
좋아요	0	0	0	0	0
좋아요	0	0	0	0	0
좋아요	0	0	0	0	0
좋아요	0	0	0	0	0
좋아요	0	0	0	0	0
좋아요	0	0	0	0	1
모양이 예뻐요	0	0	0	0	0
맛있어요	0	0	0	0	1
맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
마감할인 좋아요	0	0	0	0	0
자주 이용하는 빵집입니다. 이번에 구매한 캬라멜식빵은 쏘쏘했어요..	0	0	0	0	0
케익 모양이 분위기내기 좋아요. 맛도 괜찮아요	0	0	0	0	0
어니언치즈크림 존맛팅	0	0	0	0	0
식빵이랑 다른 빵 다 맛있어요	0	0	0	0	0
맛있어요 빵 세일할때 사서 주말을 마무리했씁니다. 감사해용	0	0	0	0	0
완전 부드러워요	0	0	0	0	0
맛있어요^^	1	0	0	0	0
비싸다	0	0	0	0	0
맛있어요	0	0	0	0	0
그저그렇습니다 사람이 많네요	0	0	0	0	0
백화점 브랜드매장이라 기대했는데 최근 먹어본 빵중에서 가장 집앞슈퍼마켓에서 파는 찍어낸 빵과 유사한맛을 느낌 푸석하고 텁텁하고 질기고  수없는 빵집을 다녔지만 추천을 전혀 못하겠음 신세계에서 빵을 산다면 그냥 이흥용제과점에서 사는게 나음	0	0	0	0	0
와 피자바게크 핵존맛	0	0	0	0	0
좋아요	0	0	0	0	0
홀케잌 구매시 박스에 고정이 안되서 아쉬웠어요~	0	0	0	0	0
좋아요	0	0	0	0	0
맛있어요	0	0	0	0	0
맛있어서 자주 사먹어요! 5조각으로 잘라주시는데 좀 커서 6조각으로 잘라달라고 해야할듯..	0	0	0	0	0
핑크러플 주문했는데 너무 연해서 아쉬웠음. 화이트랑 핑크 중 고른건데 너무 연하면~~~ 버터가 많이 들어간듯 손에 뭍으니 광이~ 빵에 과일이 있긴한데 좀 더 들어가야 할거 같아요 겉에 생크림만 있는데... 결국 느끼해서 속이 좀 편친 않았네요 직원분들은 친절	0	0	0	0	0
미인빵 너무 맛있어요~~ 가까이 있음 맨날갈듯	0	0	0	0	0
좀 늦게가서 그런지..  빵이좀 마니업서서 선택이 힘들어서여 ㅋ	0	0	0	0	0
맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
여기 피자빵은 정말 최고예요!!	0	0	0	0	0
아이들이 좋아할 것 같아요. 아기자기해요^^	0	0	0	0	0
항상붐비길래 저도 빵하나 사봤어요 첨으로	0	0	0	0	0
친절해요	0	0	0	0	0
내가 좋아하는 미인빵	0	0	0	0	0
케잌이 예뻐요	0	0	0	0	0
더 메나쥬리는 역시 피자바게트죠. 존맛탱♡	0	0	0	0	0
좋아요	0	0	0	0	0
아이가 계란 알러지 있어서 계란 안든 담백식빵 샀어요~ 구매전에 여러번 확인 해주셔서 안심하고 살수 있었어요. 이름 그대로 담백한 바게트 맛 식감이네요~쫀득하니 맛있어요	0	0	0	0	0
자주 사먹어요	0	0	0	0	0
미인빵맛있아요	0	0	0	0	0
피자바게트 존맛입니다❤️	0	0	0	0	0
마감세일때 굿굿	0	0	0	0	0
빵이 생각보다 비싸지않아요. 건강빵들도 많고 좋습니다. 치아바타가 30cm는 되는듯 해여	0	0	0	0	0
스콘자체는 꾸덕하고 밀도감 높은데 그 위에 올라간 초코가 너무 진해서 얼그레이맛을 방해하는느낌이에요. 없는게 더 나을듯	0	0	0	0	0
맛있는데 비싸요	0	0	0	0	0
여기 빵이 맛있어서 자주 먹어요~	0	0	0	0	0
완전 고퀄의 선물세트	0	0	0	0	0
재고가 많이 없었습니다...	0	0	0	0	0
좋아요	0	0	0	0	0
#통호밀식빵	0	0	0	0	0
무난하게 맛있는 빵집	0	0	0	0	0
직원분들친절한데 빵은그닥ㅜ	0	0	0	0	0
미인빵 사러 가끔 들르는 곳. 빵은 대체적으로 맛있지만, 백화점에 위치해 있지만 직원분들이 친절한 편은 아니다.	0	0	0	0	0
블루베리 치즈 뿌띠 !맛있어요~	0	0	0	0	0
할인되는 빵만 사봤어요~ 맛있네요~^^	0	0	0	0	0
빵맛집 특히 하드롤은 사랑~	0	0	0	0	0
치즈고로케 푸짐하고 맛있어요	0	0	0	0	0
맛있어요	0	0	0	0	0
언제나 신세계강남점에 가면 사는 빵^^	0	0	0	0	0
빵이 대체적으로 맛있어요	0	0	0	0	0
맛잌ㅅ어요!!!!!	0	0	0	0	0
데니쉬가 너무 맛있어요.	0	0	0	0	0
더티초코의 화이트초코 버전을 생각했는데 그렇진 않아요 근데 더 달달하고 맛있네요	0	0	0	0	0
데니쉬가 맛나보임	0	0	0	0	0
빵이 부드럽고 진짜 맛있어요	0	0	0	0	0
좋아요.맛있어요.	0	0	0	0	0
모카빵 쫄깃하고 빵 맛있어요  저녁에 가면 할인해줘서 좋아요	0	0	0	0	0
가격이 비싸요.	0	0	0	0	0
백화점 피자바게트 여기가 찐!!	0	0	0	0	0
다 맛있었어요	0	0	0	0	0
맛잇어요~^^	0	0	0	0	0
생각보다 별로. 비싼거같아요.	0	0	0	0	0
파운드케익 맛있습니다	0	0	0	0	0
맛있고 세일할때 잘 삼	0	0	0	0	0
콘 빵 맛있게 먹었어요	0	0	0	0	0
자주 가는 빵집이예요 비싸지만 맛나요.	0	0	0	0	0
모닝빵 맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
좋아요	0	0	0	0	0
앙버터 카라멜 식빵 맛있어요! 고터들릴때마다 가는데 빵 존맛	0	0	0	0	0
맛있어요 :) 피자 바게트 , 근데 조금 질겨요 ㅠ	0	0	0	0	0
가격이비해고급스러운맛은아닌듯해요	0	0	0	0	0
조아요	0	0	0	0	0
통밀빵 너무 맛있어요😆	0	0	0	0	0
빵많아요	0	0	0	0	0
좋아요	0	0	0	0	0
신세계백화점 강남점 가면 항상 들리는 빵집입니다. 빵이 맛남	0	0	0	0	0
너무 맛있어요 빵~~빵~~	0	0	0	0	0
맛있어요	0	0	0	0	0
좋아요	0	0	0	0	0
맛있고 가격도 좋아요~	0	0	0	0	0
맛있다해서사봤어요	0	0	0	0	0
맛있어요	0	0	0	0	0
여기 빵 맛있아요 ㅎㅎ	0	0	0	0	0
좋아요	0	0	0	0	0
빵 맛나요	0	0	0	0	0
조아요	0	0	0	0	0
맛있어요.	0	0	0	0	0
